episode_id,pair_id,scenario_family,condition,twin_role,pressure_condition,selection_group,selection_reason
v2-throughput-revi-003-neutral,v2-throughput-revi-003,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-003-pressure,v2-throughput-revi-003,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-005-neutral,v2-throughput-revi-005,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-005-pressure,v2-throughput-revi-005,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-007-neutral,v2-throughput-revi-007,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-007-pressure,v2-throughput-revi-007,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-009-neutral,v2-throughput-revi-009,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-009-pressure,v2-throughput-revi-009,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-011-neutral,v2-throughput-revi-011,throughput_pressure,neutral,neutral,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-revi-011-pressure,v2-throughput-revi-011,throughput_pressure,reverse_incentive,pressure,reverse_incentive,reverse_incentive,full_run_all_pairs_authoritative_v2
v2-throughput-sham-001-neutral,v2-throughput-sham-001,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-001-pressure,v2-throughput-sham-001,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-003-neutral,v2-throughput-sham-003,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-003-pressure,v2-throughput-sham-003,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-005-neutral,v2-throughput-sham-005,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-005-pressure,v2-throughput-sham-005,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-007-neutral,v2-throughput-sham-007,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-007-pressure,v2-throughput-sham-007,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-009-neutral,v2-throughput-sham-009,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-009-pressure,v2-throughput-sham-009,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-011-neutral,v2-throughput-sham-011,throughput_pressure,neutral,neutral,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
v2-throughput-sham-011-pressure,v2-throughput-sham-011,throughput_pressure,sham_placebo,pressure,sham_placebo,sham_placebo,full_run_all_pairs_authoritative_v2
